source_id,Xi,Xn,PMra,PMdec,BP0-RP0,G0_c,pmra_error,pmdec_error,bp_rp_error,pmra_pmdec_corr,phot_g_mean_mag_err,phot_bp_mean_mag_err,posterior_prob,last_memb_posterior_prob
42,0.5166859217097032,0.5011523863391338,1.2520061174554822,1.9866637473250095,0.0822326387314049,-0.2407813081017215,0.0408569449674878,0.0448355734636176,0.0952834657869256,0.23,0.0157344615117927,0.026483662,0.0,0.98550695
42,0.4943963516640024,0.5006308805662762,0.5198091311733997,1.3173380743674232,-1.9391614888380515,-0.1295278023495398,0.1154248634835573,0.1264267221415541,0.0945890699185614,0.23,0.0940845663500525,0.06560155,0.0,0.990841
42,0.4954831657242594,0.4997181865038108,-0.9774693187233928,0.9187502047944128,-0.2091605763130818,1.6829836745718594,0.2091394346018973,0.2421378747860611,0.1223799757796521,0.23,0.1616056935366277,0.11800327,0.0,0.6862677
42,0.5017124642266415,0.4901656492048263,1.0189777397924824,1.8782391984438247,-0.0421649030779663,0.8897151056836904,0.0987022574353599,0.1100869453826269,0.1097228293502804,0.23,0.0689897062599131,0.06780013,0.0,0.9925676
42,0.4858430286751693,0.5154962648285926,0.3792736733132811,1.6234308333651724,-2.671123343325581,-0.3047150246273238,0.1438588097783473,0.1624720853694883,0.0831648025848756,0.23,0.1350526370110225,0.07447282,0.0,0.9695864
42,0.4709529498912113,0.5150514344543109,0.4891461229034975,1.8272432210800604,-2.2254554997133225,-0.037603817073644,0.1474829999333926,0.1643725702762292,0.0894446735321648,0.23,0.1328182998351742,0.07750427,0.0,0.9976162
42,0.4287006867227996,0.4977694457729714,1.1748508057222644,2.037286691464957,0.2230681682698679,-0.4591322417164159,0.033773295267558,0.0379801556392243,0.094593008966698,0.23,0.0132439516202845,0.024591714,0.0,0.9776333
42,0.4965411044062794,0.5016297390413342,-1.1127307935186646,0.9963589720280168,0.1467817186788949,1.728499283818385,0.2311768353179206,0.261013500842096,0.1288100908935572,0.23,0.1720255920090413,0.12025429,0.0,0.8697115
42,0.4969795591583014,0.4952773258580826,0.2885432902679521,0.8128940944034506,0.0191214507098389,1.0750347075337692,0.1576016105493692,0.1815032914876088,0.1208301927220667,0.23,0.1191440653998706,0.0972837,0.0,0.52591544
42,0.4707801429728245,0.4949456050492372,0.6576345248436208,1.3200773773353458,-0.0870283294825408,0.7756028732334119,0.1225426302123665,0.1360371192025105,0.1117843394110554,0.23,0.0824860639469345,0.0754775,0.0,0.8969711
